Date,Open,High,Low,Close
6/28/2016,101.220001,102,100.639999,101.629997
6/29/2016,102.519997,104.68,102.300003,103.419998
6/30/2016,103.559998,105,103.279999,104.830002
7/1/2016,104.779999,104.879997,103.779999,104.150002
7/5/2016,103.5,103.870003,102.849998,103.57
7/6/2016,103.260002,104.599998,102.459999,104.580002
7/7/2016,104.889999,105,102.139999,103.050003
7/8/2016,103.879997,104.970001,103,104.769997
7/11/2016,104.809998,106,104.800003,105.389999
7/12/2016,106.300003,107.300003,106.18,106.779999
7/13/2016,106.779999,107.199997,105.860001,106.650002
7/14/2016,107.199997,107.580002,106.43,106.699997
7/15/2016,107.330002,107.540001,106.389999,107.029999
7/18/2016,106.669998,106.75,106.019997,106.089996
7/19/2016,105.980003,106.269997,105.650002,106.040001
7/20/2016,105.93,106.129997,105,105.589996
7/21/2016,105.400002,105.849998,104.870003,105.389999
7/22/2016,105.68,106,105.199997,105.660004
7/25/2016,104.860001,105.110001,102.779999,103.07
7/26/2016,102.57,103.160004,102.080002,102.68
7/27/2016,102.68,103.32,101.800003,102.260002
7/28/2016,102.089996,102.220001,100.980003,101.790001
7/29/2016,100.529999,102.660004,99.849998,102.480003
8/1/2016,101.330002,102.099998,98.620003,99.110001
8/2/2016,99.519997,100.07,97.910004,99.589996
8/3/2016,99.650002,100.639999,99.290001,100.610001
8/4/2016,100.279999,101.080002,100,100.389999
8/5/2016,100.989998,101.07,99.720001,100.510002
8/8/2016,100.989998,101.68,100.720001,101.199997
8/9/2016,101.849998,102,100.769997,101.32
8/10/2016,101.650002,101.809998,99.940002,100.139999
8/11/2016,100.650002,101.860001,100.389999,101.400002
8/12/2016,101.739998,102.330002,101.260002,102.160004
8/15/2016,102.610001,103.059998,102.419998,102.769997
8/16/2016,102.769997,102.93,102.330002,102.620003
8/17/2016,101.5,102.300003,101.019997,102.220001
8/18/2016,102.629997,103.599998,102.059998,103.550003
8/19/2016,103.07,103.129997,102.120003,102.32
8/22/2016,101.75,102.400002,101.239998,101.940002
8/23/2016,102.029999,102.169998,101.5,101.68
8/24/2016,101.400002,102.290001,101.279999,102.199997
8/25/2016,102.290001,102.290001,101.529999,101.889999
8/26/2016,102.110001,102.480003,100.860001,101.32
8/29/2016,101.239998,102.230003,101,102.050003
8/30/2016,102.050003,102.629997,101.370003,101.699997
8/31/2016,101.199997,101.330002,99.919998,100.580002
9/1/2016,100.349998,100.580002,99.470001,100.209999
9/2/2016,100.889999,101.459999,100.260002,100.93
9/6/2016,101.209999,102.610001,100.970001,102.43
9/7/2016,102.75,103.050003,102.239998,102.879997
9/8/2016,103.339996,104.349998,102.470001,104.120003
9/9/2016,103.349998,103.410004,101.230003,101.269997
9/12/2016,101.199997,102.550003,100.57,102.25
9/13/2016,101.650002,101.650002,99.169998,99.43
9/14/2016,99.120003,99.949997,98.169998,98.419998
9/15/2016,98.5,100.389999,98.43,99.5
9/16/2016,98.330002,98.809998,97.529999,97.839996
9/19/2016,98.330002,98.849998,97.989998,98.040001
9/20/2016,98.169998,98.480003,97.68,97.699997
9/21/2016,98.349998,99.690002,98.25,99.629997
9/22/2016,100.519997,100.75,99.839996,99.980003
9/23/2016,99.339996,100.550003,98.870003,99.220001
9/26/2016,99.489998,100.279999,98.660004,98.779999
9/27/2016,98.239998,99.660004,97.790001,98.980003
9/28/2016,99.519997,102.279999,98.75,102.150002
9/29/2016,102,102.269997,100.480003,101.269997
9/30/2016,101.830002,103.599998,101.230003,102.919998
10/3/2016,102.550003,102.830002,101.910004,102.449997
10/4/2016,102.709999,102.919998,100.760002,101.269997
10/5/2016,101.989998,102.870003,101.75,102.230003
10/6/2016,102.32,102.699997,101.339996,102.18
10/7/2016,102.5,103.470001,102.190002,102.269997
10/10/2016,103.209999,104.419998,103.209999,103.980003
10/11/2016,103.779999,104.099998,102.68,103.040001
10/12/2016,102.739998,102.830002,101.599998,102.150002
10/13/2016,101.489998,101.720001,99.610001,100.790001
10/14/2016,101.480003,101.959999,100.610001,101.080002
10/17/2016,100.940002,101.489998,100.620003,101.360001
10/18/2016,101.989998,102.25,101.120003,101.790001
10/19/2016,102.470001,103.699997,102.239998,102.269997
10/20/2016,101.639999,102.220001,100.690002,101.870003
10/21/2016,101.059998,101.559998,100.629997,101.300003
10/24/2016,101.559998,101.580002,100.059998,100.660004
10/25/2016,100.75,101.669998,100.519997,100.769997
10/26/2016,100.32,101.529999,99.870003,101.190002
10/27/2016,101.510002,101.980003,99.919998,99.919998
10/28/2016,101.120003,105.029999,100.949997,103.82
10/31/2016,103.82,105.459999,103.779999,104.75
11/1/2016,105.510002,106.739998,105.449997,106.480003
11/2/2016,105.650002,106.050003,104.25,105.389999
11/3/2016,105.529999,106.190002,104.949997,105.389999
11/4/2016,105.25,105.489998,104.379997,104.779999
11/7/2016,106,106.980003,105.779999,106.849998
11/8/2016,106.57,108.190002,106.419998,107.290001
11/9/2016,106.040001,108.260002,105.690002,107.639999
11/10/2016,107.540001,108.5,107.239998,107.790001
11/11/2016,107.480003,107.650002,105.940002,106.639999
11/14/2016,106.150002,106.730003,105.589996,106.589996
11/15/2016,107.489998,109.059998,107.400002,108.959999
11/16/2016,108.199997,109,107.739998,108.349998
11/17/2016,109,110.099998,107.589996,108.120003
11/18/2016,108.57,109.669998,108.150002,109.199997
11/21/2016,110.360001,111,110.07,110.18
11/22/2016,110.790001,111,109.309998,110.620003
11/23/2016,110.400002,111.470001,110.040001,111
11/25/2016,110.540001,111.220001,110.120003,111
11/28/2016,110.949997,111.57,110.379997,110.5
11/29/2016,109.099998,109.720001,108.400002,109.339996
11/30/2016,112.050003,112.980003,111.300003,111.559998
12/1/2016,112.790001,114.910004,112.529999,113.290001
12/2/2016,113.199997,113.809998,112.279999,113
12/5/2016,113.389999,114.480003,113.029999,113.25
12/6/2016,112.389999,113.489998,112.209999,112.760002
12/7/2016,113.040001,114.480003,112.82,114.440002
12/8/2016,114.730003,115.400002,114.199997,115.169998
12/9/2016,114.989998,115.989998,114.970001,115.809998
12/12/2016,117.769997,118.989998,116.57,117.150002
12/13/2016,117.900002,118.309998,116.029999,117.419998
12/14/2016,116.709999,117.879997,115.760002,115.959999
12/15/2016,115.629997,117.389999,115.360001,117.050003
12/16/2016,117.839996,118.580002,117.419998,118.080002
12/19/2016,118.370003,118.449997,117.419998,117.650002
12/20/2016,117.849998,118.629997,117.669998,117.949997
12/21/2016,118.339996,119,117.860001,117.910004
12/22/2016,117.940002,118.989998,117.769997,118.769997
12/23/2016,118.410004,118.699997,118.050003,118.419998
12/27/2016,118.5,118.900002,118.110001,118.220001
12/28/2016,118.309998,118.860001,117.75,117.910004
12/29/2016,118.010002,118.419998,117.480003,117.82
12/30/2016,117.440002,118.239998,117.309998,117.699997
1/3/2017,118.379997,119,116.589996,117.849998
1/4/2017,118.410004,118.650002,117.599998,117.82
1/5/2017,118,118.480003,116.720001,117.309998
1/6/2017,117.449997,117.580002,116.379997,116.839996
1/9/2017,116.290001,116.360001,115.110001,115.839996
1/10/2017,115.559998,116.389999,114.889999,114.959999
1/11/2017,115.150002,116.449997,114.860001,115.93
1/12/2017,116.5,116.989998,115.410004,116.160004
1/13/2017,115.860001,116.879997,115.610001,116.379997
1/17/2017,116.400002,116.769997,116.110001,116.279999
1/18/2017,115.68,116.040001,115.400002,115.940002
1/19/2017,115.889999,115.959999,115.290001,115.580002
1/20/2017,116.32,116.75,115.339996,115.599998
1/23/2017,115.120003,115.959999,114.989998,115.389999
1/24/2017,115.849998,117.110001,115.610001,116.370003
1/25/2017,116.900002,117.43,116.339996,117.239998
1/26/2017,117.5,117.82,116.5,116.550003
1/27/2017,113.529999,114.699997,112.849998,113.790001
1/30/2017,113.150002,113.800003,110.720001,111.82
1/31/2017,111.889999,112.199997,110.760002,111.349998
2/1/2017,111.199997,111.779999,110.839996,111
2/2/2017,111.169998,112.239998,110.709999,112.209999
2/3/2017,112.410004,114.279999,112.139999,113.57
2/6/2017,113.279999,113.5,112.449997,112.980003
2/7/2017,112.980003,113.099998,111.110001,111.389999
2/8/2017,111.129997,111.790001,110.32,111.580002
2/9/2017,111.580002,112.629997,111.580002,112.260002
2/10/2017,112.75,113.449997,112.370003,113.050003
2/13/2017,113.360001,113.989998,113.050003,113.910004
2/14/2017,112.68,113.07,111.779999,112.519997
2/15/2017,112.209999,113.239998,112.209999,112.57
2/16/2017,112.989998,112.989998,110.43,110.68
2/17/2017,110.419998,110.57,109.269997,110.330002
2/21/2017,110.730003,112.309998,110.599998,111.720001
2/22/2017,111.190002,111.779999,110.309998,110.379997
2/23/2017,111.339996,111.830002,110.75,111.019997
2/24/2017,110.900002,111.019997,109.470001,110.120003
2/27/2017,110.650002,112.269997,110.370003,111.75
2/28/2017,111.660004,112.760002,111.489998,112.5
3/1/2017,112.919998,114.389999,112.879997,113.879997
3/2/2017,113.669998,114.269997,113.309998,113.360001
3/3/2017,113.360001,113.889999,113.209999,113.550003
3/6/2017,113.25,113.5,112.669998,113.169998
3/7/2017,113.540001,113.879997,111.690002,111.809998
3/8/2017,111.68,111.919998,109.400002,109.610001
3/9/2017,109.309998,110.169998,108.510002,110.040001
3/10/2017,111.400002,111.410004,109.440002,110.610001
3/13/2017,110.510002,110.809998,109.309998,109.349998
3/14/2017,108.470001,108.57,107.120003,107.360001
3/15/2017,108.080002,108.980003,107.540001,108.879997
3/16/2017,108.809998,108.879997,107.440002,107.860001
3/17/2017,108,108.419998,107.68,107.68
3/20/2017,107.269997,107.849998,107.019997,107.660004
3/21/2017,108.059998,108.230003,107.400002,108.040001
3/22/2017,107.650002,108.849998,107.519997,108.389999
3/23/2017,108.290001,108.860001,107.75,107.870003
3/24/2017,107.93,108.419998,107.699997,107.989998
3/27/2017,107,107.349998,105.82,106.279999
3/28/2017,106.279999,107.739998,106.120003,107.169998
3/29/2017,106.949997,108.080002,106.879997,108.07
3/30/2017,108.150002,108.68,107.199997,107.779999
3/31/2017,107.699997,108.139999,107.050003,107.370003
4/3/2017,107.220001,107.970001,106.379997,107.800003
4/4/2017,107.879997,108.720001,107.010002,108.660004
4/5/2017,109.650002,110.669998,108.559998,108.639999
4/6/2017,109.120003,109.650002,108.75,109.290001
4/7/2017,109.379997,109.580002,108.669998,108.860001
4/10/2017,109.120003,110.199997,108.970001,109.43
4/11/2017,109.529999,109.540001,108.059998,108.970001
4/12/2017,109.360001,109.360001,108.449997,108.970001
4/13/2017,108.639999,108.739998,105.93,106.099998
4/17/2017,106.169998,106.480003,105.650002,106.169998
4/18/2017,105.809998,106.68,105.32,105.68
4/19/2017,105.889999,106.139999,103.830002,104.230003
4/20/2017,104.400002,105.690002,104.360001,104.879997
4/21/2017,104.800003,105.43,104.290001,104.889999
4/24/2017,105.790001,106.410004,105.370003,105.93
4/25/2017,106.300003,106.970001,106.18,106.730003
4/26/2017,106.400002,107.480003,105.970001,106.080002
4/27/2017,105.959999,105.980003,104.669998,105.470001
4/28/2017,107.050003,107.599998,105.989998,106.699997
5/1/2017,106.260002,106.730003,105.760002,105.919998
5/2/2017,106.110001,106.529999,105.089996,105.360001
5/3/2017,105.360001,107.260002,105.129997,106.720001
5/4/2017,106.239998,106.330002,104.139999,104.809998
5/5/2017,104.919998,105.889999,104.699997,105.790001
5/8/2017,105.93,106.720001,105.82,106.68
5/9/2017,106.510002,106.75,104.82,105.080002
5/10/2017,105.82,106.830002,105.540001,106.5
5/11/2017,107.080002,107.080002,105.629997,106.209999
5/12/2017,106.059998,106.290001,105.480003,105.959999
5/15/2017,107.150002,107.709999,106.68,106.849998
5/16/2017,107.57,107.660004,106.940002,107.25
5/17/2017,106.169998,106.269997,104.620003,104.699997
5/18/2017,104.550003,105.68,103.839996,105.169998
5/19/2017,105.519997,106.519997,105.169998,106.519997
5/22/2017,107.089996,107.089996,105.75,106.120003
5/23/2017,106.07,106.559998,105.980003,106.269997
5/24/2017,106.099998,106.360001,105.730003,106.220001
5/25/2017,106.099998,106.709999,104.720001,105.110001
5/26/2017,105.050003,105.290001,104.599998,104.720001
5/30/2017,104.349998,104.709999,103.75,104.059998
5/31/2017,103.550003,103.889999,103.07,103.480003
6/1/2017,103.690002,104.279999,103.43,104.269997
6/2/2017,103.82,103.940002,102.769997,103.110001
6/5/2017,102.800003,103.580002,102.629997,103.190002
6/6/2017,103.110001,104.449997,102.760002,104.169998
6/7/2017,103.970001,104.43,102.550003,103.769997
6/8/2017,103.769997,104.739998,103.440002,104
6/9/2017,104.010002,106.489998,104.010002,106.400002
6/12/2017,106.400002,108.43,106.400002,108.040001
6/13/2017,108.339996,108.489998,107.160004,108.129997
6/14/2017,107.910004,107.989998,105.739998,106.599998
6/15/2017,106.5,106.800003,105.870003,106.330002
6/16/2017,106.940002,108.360001,106.209999,108.349998
6/19/2017,108.309998,108.379997,107.139999,107.459999
6/20/2017,106.25,106.599998,105.379997,106.480003
6/21/2017,105.889999,106.900002,103.919998,104.489998
6/22/2017,104.480003,105.139999,104.040001,104.449997
6/23/2017,104.25,105.419998,104.239998,105
6/26/2017,105.029999,105.190002,104.029999,104.139999
6/27/2017,104.730003,104.889999,104.029999,104.07
6/28/2017,104.43,104.900002,104.040001,104.279999
6/29/2017,104.379997,105.150002,104.050003,104.120003
6/30/2017,104.529999,104.720001,103.889999,104.330002
7/3/2017,104.239998,106.959999,104.239998,106.300003
7/5/2017,105.989998,106.300003,104.269997,104.620003
7/6/2017,104.669998,105.129997,103.709999,103.82
7/7/2017,103.589996,103.760002,102.809998,103.489998
7/10/2017,103.440002,103.580002,102.599998,103.040001
7/11/2017,103.150002,103.5,102.550003,103.120003
7/12/2017,104,104.75,103.470001,103.889999
7/13/2017,103.800003,104.209999,103.459999,104.129997
7/14/2017,104.379997,104.639999,103.730003,104.440002
7/17/2017,104.32,104.970001,104.080002,104.209999
7/18/2017,104.599998,104.599998,103.510002,103.720001
7/19/2017,103.559998,104.480003,103.510002,104.459999
7/20/2017,105,105.370003,103.82,104.629997
7/21/2017,104.18,104.379997,103.150002,103.25
7/24/2017,103.18,103.57,102.919998,103.199997
7/25/2017,104.449997,105.150002,104.32,104.389999
7/26/2017,104.629997,106.080002,104.199997,105.120003
7/27/2017,104.879997,106.32,104.610001,106.110001
7/28/2017,106.709999,109.129997,106.360001,108.120003
7/31/2017,108.389999,110,108.150002,109.190002
8/1/2017,109.540001,110.970001,109.419998,110.779999
8/2/2017,110.389999,111.199997,109.849998,110.459999
8/3/2017,110.230003,110.449997,109.050003,109.43
8/4/2017,109.43,110.199997,109.43,110.110001
8/7/2017,109.809998,110.290001,109.580002,109.779999
8/8/2017,110,110.709999,109.769997,110.349998
8/9/2017,110.739998,111.410004,110.260002,110.889999
8/10/2017,111.230003,111.440002,110.029999,110.110001
8/11/2017,110.199997,110.489998,109.129997,109.230003
8/14/2017,109.260002,109.82,108.32,108.709999
8/15/2017,108.75,108.900002,107.529999,108.57
8/16/2017,107.629997,107.919998,106.690002,106.839996
8/17/2017,106.610001,106.870003,105.910004,105.919998
8/18/2017,105.839996,107.339996,105.5,106.480003
8/21/2017,106.480003,106.480003,105.300003,105.779999
8/22/2017,105.989998,106.919998,105.809998,106.360001
8/23/2017,106.209999,107.059998,106.110001,106.610001
8/24/2017,106.5,107.669998,106.330002,107.440002
8/25/2017,107.82,108.709999,107.519997,108.230003
8/28/2017,108.540001,108.589996,107.269997,107.760002
8/29/2017,107.43,108.050003,107.040001,107.860001
8/30/2017,107.580002,107.839996,107.099998,107.730003
8/31/2017,108,108.230003,107.5,107.620003
9/1/2017,107.68,109.160004,107.510002,108.760002
9/5/2017,109.360001,110.260002,108.699997,109.440002
9/6/2017,110,112.230003,109.800003,111.790001
9/7/2017,112.18,112.870003,111.360001,111.800003
9/8/2017,111.589996,111.75,110.529999,110.779999
9/11/2017,111.830002,112.57,111.519997,112.519997
9/12/2017,112.82,112.949997,111.860001,112.489998
9/13/2017,112.489998,114.32,112.279999,114.18
9/14/2017,114.260002,115.339996,114.18,114.449997
9/15/2017,114.830002,114.910004,113.629997,114.629997
9/18/2017,114.419998,115.220001,114.32,115.190002
9/19/2017,115.25,116.419998,115.190002,116.339996
9/20/2017,116.5,117.150002,116.199997,116.370003
9/21/2017,116.220001,116.519997,115.830002,116.470001
9/22/2017,116.410004,117.830002,116.269997,117.290001
9/25/2017,117.230003,118.330002,117.019997,117.989998
9/26/2017,117.790001,118.029999,117.25,117.519997
9/27/2017,117.459999,117.599998,116.769997,117.449997
9/28/2017,117.169998,118.129997,117.019997,117.620003
9/29/2017,117.169998,117.519997,116.730003,117.5
10/2/2017,116.419998,117.790001,115.529999,117.43
10/3/2017,117.080002,118.25,117.010002,117.82
10/4/2017,117.82,117.870003,117.129997,117.580002
10/5/2017,117.449997,118.690002,117.330002,118.580002
10/6/2017,117.949997,118.150002,116.800003,117.029999
10/9/2017,117.339996,118.080002,117.010002,117.709999
10/10/2017,118.400002,119.82,118.290001,118.800003
10/11/2017,119.209999,119.519997,118.580002,119.330002
10/12/2017,118.489998,119.650002,118.309998,119.139999
10/13/2017,119.790001,120,119.07,119.160004
10/16/2017,119.839996,120.889999,119.43,120.129997
10/17/2017,120.230003,120.739998,119.830002,120.220001
10/18/2017,119.400002,120.019997,117.989998,118.150002
10/19/2017,118.059998,118.739998,117.949997,118.199997
10/20/2017,118.610001,118.779999,118.07,118.639999
10/23/2017,118.720001,119.300003,118.449997,118.93
10/24/2017,119.480003,119.919998,119.07,119.230003
10/25/2017,119,119.440002,118.150002,118.440002
10/26/2017,118.779999,119,118.139999,118.440002
10/27/2017,116.129997,116.400002,112.57,113.540001
10/30/2017,113.169998,115.099998,112.839996,114.389999
10/31/2017,114.449997,116.379997,113.82,115.889999
11/1/2017,116.300003,116.970001,115.349998,115.900002
11/2/2017,116.209999,116.470001,114.709999,115.330002
11/3/2017,115.480003,115.75,114.730003,114.989998
11/6/2017,115.370003,117.160004,114.989998,117.040001
11/7/2017,117.379997,118,116.480003,117.239998
11/8/2017,116.779999,117.150002,115.900002,116.669998
11/9/2017,115.900002,117.5,115.620003,117.239998
11/10/2017,116.709999,117.309998,116.099998,117.18
11/13/2017,117.220001,117.769997,116.68,117.230003
11/14/2017,116.82,117.260002,116.25,116.919998
11/15/2017,116.209999,117.230003,116.07,116.449997
11/16/2017,115.25,115.82,114.379997,114.57
11/17/2017,114.669998,114.989998,113.900002,114.709999
11/20/2017,114.769997,115.029999,114.440002,114.720001
11/21/2017,115.139999,115.860001,114.919998,115.169998
11/22/2017,115.489998,116.779999,115.32,115.910004
11/24/2017,116.550003,116.849998,116.309998,116.510002
11/27/2017,115.849998,116.029999,115.239998,115.589996
11/28/2017,115.919998,116.809998,115.739998,116.449997
11/29/2017,116.199997,117.25,115.830002,117.18
11/30/2017,117.260002,119.150002,117.230003,118.989998
12/1/2017,119.809998,120.459999,118.519997,119.510002
12/4/2017,119.809998,122.300003,119.370003,120.839996
12/5/2017,120.540001,121.400002,120.150002,120.389999
12/6/2017,119.989998,120.879997,119.519997,119.610001
12/7/2017,119.5,120.099998,118.959999,119.629997
12/8/2017,119.959999,120.239998,119.099998,119.919998
12/11/2017,120.290001,121.110001,120.120003,120.419998
12/12/2017,119.809998,120.739998,119.559998,119.68
12/13/2017,119.43,120.169998,118.68,119.93
12/14/2017,119.809998,120.279999,119.5,119.529999
12/15/2017,120.440002,120.470001,119.510002,119.730003
12/18/2017,119.919998,121.290001,119.620003,119.699997
12/19/2017,120.32,120.75,119.510002,119.839996
12/20/2017,120.279999,121.300003,119.650002,120.889999
12/21/2017,121.389999,125.349998,121.07,124.82
12/22/2017,124.849998,125.650002,124.57,124.980003
12/26/2017,125.230003,126.139999,125.050003,125.980003
12/27/2017,125.959999,126.199997,125.129997,125.550003
12/28/2017,125.690002,125.889999,125.290001,125.580002
12/29/2017,125.360001,125.980003,125.190002,125.190002
1/2/2018,125.709999,127.739998,125.540001,127.580002
1/3/2018,127.459999,128.940002,126.900002,128.509995
1/4/2018,127.949997,128.350006,127.220001,128.110001
1/5/2018,127.970001,128.100006,127.099998,127.900002
1/8/2018,127.860001,128.630005,127.629997,128.529999
1/9/2018,128.429993,128.940002,127.790001,127.839996
1/10/2018,128.309998,128.759995,127.800003,128.660004
1/11/2018,128.919998,133.320007,128.759995,132.570007
1/12/2018,132.190002,133.850006,132.110001,133.600006
1/16/2018,133.669998,133.880005,131.600006,132.009995
1/17/2018,132.190002,132.800003,130.960007,132.360001
1/18/2018,132.350006,132.5,131.029999,131.589996
1/19/2018,131.830002,132,130.210007,131.300003
1/22/2018,131.300003,132.559998,131.279999,132.559998
1/23/2018,132.380005,132.559998,130.729996,131.020004
1/24/2018,131.380005,132.669998,131.070007,131.389999
1/25/2018,131.759995,131.869995,130.339996,130.649994
1/26/2018,130.710007,131.75,130.369995,131.190002
1/29/2018,130.059998,131.580002,128.320007,128.479996
1/30/2018,127.610001,128.009995,125.190002,125.230003
1/31/2018,125.419998,125.82,124.050003,125.349998
2/1/2018,125.599998,125.629997,124.059998,125.57
2/2/2018,123.949997,123.949997,117.639999,118.580002
2/5/2018,116.989998,118.300003,108.019997,112.620003
2/6/2018,111.199997,117.629997,110.760002,117.18
2/7/2018,117.400002,119.269997,115.230003,115.290001
2/8/2018,115.169998,115.889999,112.209999,112.300003
2/9/2018,113.339996,114.620003,109.5,113.5
2/12/2018,114.800003,115.849998,112.910004,113.980003
2/13/2018,113.339996,113.610001,111.860001,113.290001
2/14/2018,112.5,114.050003,111.400002,113.629997
2/15/2018,112.860001,113.019997,110.839996,112.529999
2/16/2018,112.349998,112.940002,111.209999,112.139999
2/20/2018,112.279999,112.760002,110.580002,110.980003
2/21/2018,111.139999,112.059998,109.059998,109.059998
2/22/2018,109.550003,111.440002,108.900002,109.889999
2/23/2018,110.459999,112.739998,110.25,112.589996
2/26/2018,113.18,114.660004,112.849998,114.599998
2/27/2018,114.870003,116.050003,113.610001,113.610001
2/28/2018,115.019997,115.459999,111.879997,111.919998
3/1/2018,111.529999,113.900002,110.970001,112.040001
3/2/2018,111.5,112.18,109.830002,111.639999
3/5/2018,111.400002,113.330002,111.019997,113.150002
3/6/2018,113.849998,115.519997,113.019997,113.650002
3/7/2018,112.949997,115.080002,112.629997,113.839996
3/8/2018,114.599998,114.75,112.599998,113.349998
3/9/2018,114.309998,117.389999,114.239998,117.220001
3/12/2018,117.5,118.349998,116.559998,116.790001
3/13/2018,117.230003,118.18,116,116.459999
3/14/2018,116.980003,117.449997,114.860001,115.129997
3/15/2018,115.360001,116.209999,114.75,115.580002
3/16/2018,115.400002,116.190002,114.559998,115.400002
3/19/2018,115.07,115.230003,113.220001,113.889999
3/20/2018,114.550003,115.699997,114.440002,114.5
3/21/2018,114.980003,118.110001,114.800003,117.040001
3/22/2018,115.550003,115.739998,113.480003,113.699997
3/23/2018,114.370003,115.769997,112.699997,112.980003
3/26/2018,114.239998,115.589996,113.25,115.349998
3/27/2018,115.75,116.860001,113.980003,114.660004
3/28/2018,114.93,115.260002,112.059998,112.099998
3/29/2018,112.290001,114.43,112.279999,114.040001
4/2/2018,113.889999,114.389999,110.540001,112.239998
4/3/2018,112.519997,114.980003,112.089996,114.830002
4/4/2018,113.050003,114.790001,112.43,114.480003
4/5/2018,114.879997,117.889999,114.699997,117.290001
4/6/2018,116.379997,117.010002,113.389999,114.760002
4/9/2018,115.300003,117.169998,114.879997,115.980003
4/10/2018,117.599998,119.830002,117.599998,118.849998
4/11/2018,118.690002,119.379997,117.75,119.25
4/12/2018,119.709999,120.669998,118.650002,119.230003
4/13/2018,119.519997,120.790001,119.220001,119.919998
4/16/2018,120.599998,121.709999,119.769997,120.699997
4/17/2018,120.940002,122,120.559998,121.459999
4/18/2018,122.459999,124.889999,122.400002,123.82
4/19/2018,123.970001,125,123.209999,123.709999
4/20/2018,123.379997,123.459999,121.459999,122.309998
4/23/2018,122,123.610001,121.800003,123.580002
4/24/2018,124.360001,125.040001,121.75,122.540001
4/25/2018,122.339996,122.900002,121.120003,122.720001
4/26/2018,122.669998,124.300003,122.300003,124.220001
4/27/2018,125.5,127.050003,124.68,126.620003
4/30/2018,127.019997,127.900002,125.050003,125.110001
5/1/2018,124.029999,124.919998,123.080002,124.860001
5/2/2018,124.199997,126.470001,124.089996,125.489998
5/3/2018,124.589996,126.120003,123.830002,126.010002
5/4/2018,125.209999,126.839996,124.709999,125.529999
5/7/2018,126.589996,128.399994,124.440002,124.940002
5/8/2018,124.93,126.75,123.629997,126.57
5/9/2018,128.419998,130.419998,128.089996,128.720001
5/10/2018,129.690002,129.779999,128.389999,128.820007
5/11/2018,129.389999,130.759995,128.520004,129.839996
5/14/2018,130.25,131.080002,129.800003,130.389999
5/15/2018,130.240005,130.270004,129.25,129.740005
5/16/2018,129.289993,129.720001,128.300003,129.559998
5/17/2018,128.759995,129.570007,128.380005,129.460007
5/18/2018,128.919998,129.149994,127.800003,127.860001
5/21/2018,128.789993,129.410004,128.270004,129.369995
5/22/2018,129.089996,130.389999,128.100006,128.229996
5/23/2018,127.089996,128.789993,126.550003,128.699997
5/24/2018,127.400002,127.400002,125.849998,126.610001
5/25/2018,124.540001,124.760002,121.220001,122.190002
5/29/2018,121.099998,122.43,120.059998,121.389999
5/30/2018,122.650002,125.669998,122.339996,125.160004
5/31/2018,124.080002,124.82,123.459999,124.300003
6/1/2018,125.489998,125.550003,123.43,123.849998
6/4/2018,124.529999,125.410004,122.169998,122.260002
6/5/2018,122.010002,123.709999,121.550003,122.730003
6/6/2018,123.120003,123.690002,122.059998,123.379997
6/7/2018,124.540001,127.980003,124.410004,126.959999
6/8/2018,127.120003,127.379997,125.68,126.440002
6/11/2018,126.769997,128.190002,125.860001,127.559998
6/12/2018,127.639999,128.380005,126.330002,127.080002
6/13/2018,126.809998,127.82,126.089996,127.07
6/14/2018,127.379997,127.959999,126.379997,126.510002
6/15/2018,127.099998,127.120003,123.839996,124.040001
6/18/2018,124.349998,126.980003,124.099998,125.970001
6/19/2018,124.32,125.889999,123.879997,125.540001
6/20/2018,126.120003,126.459999,124.300003,125.290001
6/21/2018,124.5,124.589996,122.160004,122.589996
6/22/2018,125.410004,126.57,124.82,125.099998
6/25/2018,124.43,124.639999,121.93,122.610001
6/26/2018,123.029999,124.610001,122.57,124.160004
6/27/2018,125.150002,127.419998,125.059998,126
6/28/2018,126.540001,126.860001,125,125.660004
6/29/2018,125.739998,127.730003,125.739998,126.43
7/2/2018,125.279999,125.290001,123.559998,124.25
7/3/2018,125.459999,126.690002,124.550003,124.730003
7/5/2018,126.110001,126.25,123.82,123.980003
7/6/2018,123.519997,124.519997,123.190002,124.139999
7/9/2018,125,126.279999,124.690002,125.989998
7/10/2018,127.330002,128.509995,126.75,127.589996
7/11/2018,126.230003,126.68,122.970001,123.519997
7/12/2018,124.440002,124.949997,123.589996,124.260002
7/13/2018,124.199997,124.879997,123.629997,124.040001
7/16/2018,123.010002,123.879997,121.879997,122.980003
7/17/2018,122.360001,122.959999,121.800003,121.910004
7/18/2018,121.239998,121.669998,119.669998,121.529999
7/19/2018,121.099998,122.139999,121.010002,121.669998
7/20/2018,121.25,122.349998,121.010002,122.269997
7/23/2018,122.349998,123.07,121.160004,121.330002
7/24/2018,121.870003,124.160004,121.860001,123.849998
7/25/2018,123.620003,125.230003,123.269997,124.900002
7/26/2018,124.699997,125.379997,123.800003,123.949997
7/27/2018,122.790001,127.040001,122.080002,125.970001
7/30/2018,126.760002,128.410004,126.220001,127.830002
7/31/2018,128,128.550003,126.129997,126.269997
8/1/2018,125.309998,125.919998,124.75,125.389999
8/2/2018,124.440002,124.809998,123.300003,123.760002
8/3/2018,124.150002,124.25,123.330002,124.050003
8/6/2018,124.419998,124.940002,123.540001,124.300003
8/7/2018,125.540001,125.699997,124.75,125.18
